_unit_id,positivity,text
729490518,5,"Taken as a whole, the week‰ЫЄs stock market performance probably should not have caused any surprise. It represented a phase of consolidation and regrouping within the industrial list, particularly. About the only group that sustained the strength shown in the early August rally was the defense list‰ЫУaircrafts, missiles and electronics."
729490519,,"These stocks, of course, have been bolstered by the expectation of steadily accelerating defense spending and increased outlays for the nation‰ЫЄs space program. Wall Street these days is super-sensitive to international developments, and with reason. When the Russians sent their latest cosmonaut into orbit seventeen times around the earth, the defense stocks down on the ‰ЫПAmerican earth‰Ыќ quickly responded with sharp gains."
729490520,,"that something very much like this is entirely possible. Many a Wall Streeter has long memories. Some still recall vividly the days immediately before World War I when Europe was on the brink of war without even knowing it. For example, in the summer of 1914 the cables from abroad carried long and detailed accounts of the glittering celebration in Russia of the 300th anniversary of the accession of the Romanoffs to imperial power. Almost lost from notice were the brief accounts of the burial of the assassinated Archduke of Austria. The assassination, as it turned out, was the event that triggered the beginning of World War I."
729490521,,"The report last week that New York City is continuing to lose jobs at an alarming rale is a reminder that despite the nation‰ЫЄs economic recovery, Lite city and most of the metropolitan area remain depressed. The facL is this region never recovered from the recession of 1969; it fell when the rest of the country picked up in the 1970‰ЫЄs, fell still more with the recession of 1974-75 and is still dropping. There has been a steady job decline for the better part of a decade."
729490522,,"There are 100,000 fewer people working in the city and outlying counties‰ЫУRockland, Westchester and Putnam‰ЫУtoday than there were a year ago. The situation is better in Nassau and Suffolk, where a total of 7,000 jobs were created in the last year. The number of jobs in the city alone dropped 3.1 percent from June, 1975, to June, 1976, the largest percentage drop of any of the country‰ЫЄs 50 major metropolitan areas surveyed by the Bureau of Labor Statistics. Hackensack, N.J., down 1.4 percent in the year, experienced the second largest drop, and Hartford, which lost 0.9 percent of its jobs, the fourth largest. Since 1969, New York City has lost 620,000 jobs. Only three states fell in total employment during the year, and New York fared worst; down 81,000 jobs or 1.2 percent of its total work force."
729490523,3,"probably unmeasurable. In a speech last June, Janet L. Horwood, deputy commissioner of labor statistics, declared, ""The unemployed are not necessarily destitute, but most are suffering varying degrees of economic or psychological distress."""
729490524,3,"Many of the jobless are forced to turn to welfare when the benefits run out. Last week New York State reported that its welfare costs are $120 million to $175 million higher than anticipated, primarily because of unemployed single people turning to home relief."
729490525,,"Viewed from the larger perspective, high unemployment means a sluggish economy and loss of tax revenue. Would there be a fiscal crisis if the city's employment' level had stayed at the 1969 peak? Far from deficits, there would probably be a surplus."
729490526,4,"CHICAGO ‰ЫУ Just in time for n recession, the debt collection Industry is working to sited its reputation for remorselessly hounding people."
729490527,1,"Oh, the collectors still want the money. But now they would like to be seen ns helpful and sympathetic, even a force for good."
